Year,Day,Hour,Minutes,Status,Activity,Temp,Blocknumber,Latitude,Longitude,Altitude,Speed,Hdop,Num_of_sats,Fix_time,2D/3D
21,187,19,0,1,0,33,1644,0,0,0,0,0,0,120,0
21,187,20,0,1,0,30,1645,0,0,0,0,0,0,120,0
21,187,21,0,1,72,18,1646,0,0,0,0,0,0,120,0
21,187,22,0,1,63,15,1647,0,0,0,0,0,0,120,0
21,187,23,0,1,0,29,1648,0,0,0,0,0,0,120,0
21,188,0,0,2,19,28,1649,-32.679314,152.182113,58,0.1,1.2,6,38,3
21,188,1,0,2,81,15,1650,-32.678329,152.169194,1,0.4,0.8,9,40,3
21,188,2,0,2,63,14,1651,-32.678653,152.180079,8,0.2,0.8,10,39,3
21,188,3,0,2,80,14,1652,-32.68044,152.18224,12,0.1,0.7,11,38,3
21,188,4,0,1,0,25,1653,0,0,0,0,0,0,120,0
21,188,5,0,1,0,28,1654,0,0,0,0,0,0,120,0
21,188,6,0,1,0,31,1655,0,0,0,0,0,0,120,0
21,188,7,0,1,3,31,1656,0,0,0,0,0,0,120,0
21,188,8,0,2,16,29,1657,-32.679187,152.181961,57,0.1,1.1,7,39,3
21,188,9,0,2,43,17,1658,-32.680116,152.183283,0,0,1.9,6,39,3
21,188,10,0,1,14,23,1659,0,0,0,0,0,0,120,0
21,188,11,0,1,0,30,1660,0,0,0,0,0,0,120,0
21,188,12,0,1,0,28,1661,0,0,0,0,0,0,120,0
21,188,13,0,1,0,30,1662,0,0,0,0,0,0,120,0
21,188,14,0,2,24,29,1663,-32.682449,152.182647,0,0.3,1,8,38,2
21,188,15,0,1,2,27,1664,0,0,0,0,0,0,120,0
21,188,16,0,1,0,26,1665,0,0,0,0,0,0,120,0
21,188,17,0,2,66,21,1666,-32.675519,152.182495,3,0.3,1.4,7,61,3
21,188,18,0,2,87,17,1667,-32.678208,152.17807,6,0.4,1.3,7,64,3
21,188,19,0,1,0,25,1668,0,0,0,0,0,0,120,0
21,188,20,0,1,0,30,1669,0,0,0,0,0,0,120,0
21,188,21,0,1,0,32,1670,0,0,0,0,0,0,120,0
21,188,22,0,1,0,25,1671,0,0,0,0,0,0,120,0
21,188,23,0,2,51,17,1672,-32.679823,152.182317,0,0.1,1.1,7,39,3
21,189,0,0,2,25,18,1673,-32.682004,152.181121,0,0,0.7,10,38,3
21,189,1,0,2,42,15,1674,-32.68044,152.182088,35,0,0.8,9,40,3
21,189,2,0,1,0,25,1675,0,0,0,0,0,0,120,0
21,189,3,0,1,0,30,1676,0,0,0,0,0,0,120,0
21,189,4,0,2,27,17,1677,-32.6733,152.173645,0,0,1,8,38,3
21,189,5,0,2,66,13,1678,-32.679906,152.182367,3,0.2,1.1,7,38,3
21,189,6,0,1,0,25,1679,0,0,0,0,0,0,120,0
21,189,7,0,1,0,25,1680,0,0,0,0,0,0,120,0
21,189,8,0,1,0,27,1681,0,0,0,0,0,0,120,0
21,189,9,0,1,0,28,1682,0,0,0,0,0,0,120,0
21,189,10,0,1,0,31,1683,0,0,0,0,0,0,120,0
21,189,11,0,1,0,29,1684,0,0,0,0,0,0,120,0
21,189,12,0,1,0,29,1685,0,0,0,0,0,0,120,0
21,189,13,0,1,0,33,1686,0,0,0,0,0,0,120,0
21,189,14,0,1,1,31,1687,0,0,0,0,0,0,120,0
21,189,15,0,1,0,30,1688,0,0,0,0,0,0,120,0
21,189,16,0,1,0,33,1689,0,0,0,0,0,0,120,0
21,189,17,0,1,35,23,1690,0,0,0,0,0,0,120,0
21,189,18,0,1,0,29,1691,0,0,0,0,0,0,120,0
21,189,19,0,2,73,19,1692,-32.667292,152.174891,0,0.5,0.8,9,38,3
21,189,20,0,2,23,18,1693,-32.678418,152.181554,9,0.3,1,8,50,3
21,189,21,0,2,72,18,1694,-32.684668,152.182952,5,0.5,0.8,9,40,3
21,189,22,0,1,9,26,1695,0,0,0,0,0,0,120,0
21,189,23,0,1,0,28,1696,0,0,0,0,0,0,120,0
21,190,0,0,1,0,29,1697,0,0,0,0,0,0,120,0
21,190,1,0,1,0,32,1698,0,0,0,0,0,0,120,0
21,190,2,0,2,48,25,1699,-32.678412,152.180155,11,0,1.2,8,38,3
21,190,3,0,1,58,19,1700,0,0,0,0,0,0,120,0
21,190,4,0,1,0,26,1701,0,0,0,0,0,0,120,0
21,190,5,0,1,0,30,1702,0,0,0,0,0,0,120,0
21,190,6,0,1,0,31,1703,0,0,0,0,0,0,120,0
21,190,7,0,1,0,30,1704,0,0,0,0,0,0,120,0
21,190,8,0,1,0,30,1705,0,0,0,0,0,0,120,0
21,190,9,0,2,65,18,1706,-32.678221,152.178044,0,0.5,1,8,98,3
21,190,10,0,1,0,25,1707,0,0,0,0,0,0,120,0
21,190,11,0,1,0,29,1708,0,0,0,0,0,0,120,0
21,190,12,0,2,9,29,1709,-32.679181,152.182011,0,0,1,8,115,3
21,190,13,0,2,30,20,1710,-32.677127,152.176111,0,0,1.1,8,38,3
21,190,14,0,2,11,22,1711,-32.680402,152.182139,22,0,1,7,70,3
21,190,15,0,1,0,25,1712,0,0,0,0,0,0,120,0
21,190,16,0,2,1,25,1713,-32.680459,152.181961,29,0,1.1,7,65,3
21,190,17,0,2,4,25,1714,-32.68044,152.182113,3,0,2.3,6,120,3
21,190,18,0,2,5,25,1715,-32.680522,152.182088,18,0,1.2,6,49,3
21,190,19,0,1,0,32,1716,0,0,0,0,0,0,120,0
21,190,20,0,1,0,27,1717,0,0,0,0,0,0,120,0
21,190,21,0,1,0,24,1718,0,0,0,0,0,0,120,0
21,190,22,0,1,0,26,1719,0,0,0,0,0,0,120,0
21,190,23,0,2,59,22,1720,-32.679791,152.182342,0,0.5,1.4,6,41,3
21,191,0,0,1,0,28,1721,0,0,0,0,0,0,120,0
21,191,1,0,1,0,26,1722,0,0,0,0,0,0,120,0
21,191,2,0,2,0,26,1723,-32.680497,152.182215,9,0,1.1,7,56,3
21,191,3,0,2,74,20,1724,-32.677007,152.176874,0,0.3,1,9,38,3
21,191,4,0,2,6,20,1725,-32.680503,152.182113,40,0,1.1,7,40,3
21,191,5,0,1,2,26,1726,0,0,0,0,0,0,120,0
21,191,6,0,1,0,27,1727,0,0,0,0,0,0,120,0
21,191,7,0,2,11,19,1728,-32.680186,152.182927,111,0,1.6,4,82,3
21,191,8,0,1,0,21,1729,0,0,0,0,0,0,120,0
21,191,9,0,1,0,25,1730,0,0,0,0,0,0,120,0
21,191,10,0,1,0,24,1731,0,0,0,0,0,0,120,0
21,191,11,0,1,0,27,1732,0,0,0,0,0,0,120,0
21,191,12,0,1,0,28,1733,0,0,0,0,0,0,120,0
21,191,13,0,1,0,25,1734,0,0,0,0,0,0,120,0
21,191,14,0,2,0,25,1735,-32.680472,152.182139,41,0,1.2,6,91,2
21,191,15,0,1,5,25,1736,0,0,0,0,0,0,120,0
21,191,16,0,2,0,29,1737,-32.680497,152.18224,3,0,1.7,4,99,3
21,191,17,0,1,0,25,1738,0,0,0,0,0,0,120,0
21,191,18,0,1,1,25,1739,0,0,0,0,0,0,120,0
21,191,19,0,1,21,20,1740,0,0,0,0,0,0,120,0
21,191,20,0,2,72,19,1741,-32.673179,152.179443,0,0.1,2,4,120,3
21,191,21,0,1,21,23,1742,0,0,0,0,0,0,120,0
21,191,22,0,1,0,30,1743,0,0,0,0,0,0,120,0
21,191,23,0,1,0,30,1744,0,0,0,0,0,0,120,0
21,192,0,0,1,0,28,1745,0,0,0,0,0,0,120,0
21,192,1,0,1,0,27,1746,0,0,0,0,0,0,120,0
21,192,2,0,1,0,29,1747,0,0,0,0,0,0,120,0
21,192,3,0,1,0,28,1748,0,0,0,0,0,0,120,0
21,192,4,0,2,53,20,1749,-32.679066,152.177383,0,0,1,8,39,3
21,192,5,0,2,81,17,1750,-32.671552,152.183893,7,0,1.1,8,38,3
21,192,6,0,1,14,21,1751,0,0,0,0,0,0,120,0
21,192,5,0,2,81,17,1750,-32.671552,152.183893,7,0,1.1,8,38,3
21,192,6,0,1,14,21,1751,0,0,0,0,0,0,120,0
21,192,7,0,1,1,28,1752,0,0,0,0,0,0,120,0
21,192,8,0,1,3,28,1753,0,0,0,0,0,0,120,0
21,192,9,0,2,39,21,1754,-32.678094,152.181096,269,0.1,1.2,5,56,2
21,192,10,0,2,46,20,1755,-32.678335,152.17957,0,0,1,8,40,3
21,192,11,0,2,9,21,1756,-32.680465,152.182215,0,0,1.3,7,40,3
21,192,12,0,2,0,26,1757,-32.680338,152.182113,7,0,1.2,8,38,3
21,192,13,0,2,0,30,1758,-32.680294,152.182164,20,0,1.5,7,38,3
21,192,14,0,2,4,32,1759,-32.68044,152.182215,25,0,1,8,39,3
21,192,15,0,2,0,28,1760,-32.680313,152.18224,23,0,1.2,7,38,3
21,192,16,0,2,0,30,1761,-32.680383,152.18224,0,0,1.3,6,38,3
21,192,17,0,1,8,28,1762,0,0,0,0,0,0,120,0
21,192,18,0,1,0,30,1763,0,0,0,0,0,0,120,0
21,192,19,0,2,0,29,1764,-32.680332,152.182291,0,0,0.9,6,92,2
21,192,20,0,2,74,19,1765,-32.677547,152.174687,0,0.3,1.5,6,39,3
21,192,21,0,2,0,24,1766,-32.68044,152.182189,13,0,0.8,9,39,3
21,192,22,0,1,5,26,1767,0,0,0,0,0,0,120,0
21,192,23,0,2,0,31,1768,-32.68037,152.182215,0,0,2.8,4,120,3
21,193,0,0,1,0,29,1769,0,0,0,0,0,0,120,0
21,193,1,0,2,65,17,1770,-32.668544,152.174789,8,0,1.2,7,45,3
21,193,2,0,2,21,18,1771,-32.680503,152.18224,12,0,1,8,40,3
21,193,3,0,2,4,21,1772,-32.680433,152.182342,9,0,1,8,38,3
21,193,4,0,2,0,25,1773,-32.680472,152.182189,6,0,1.2,7,38,3
21,193,5,0,2,2,28,1774,-32.680554,152.18224,11,0,1.9,6,115,3
21,193,6,0,1,0,26,1775,0,0,0,0,0,0,120,0
21,193,7,0,2,82,16,1776,-32.680319,152.182291,27,0,1.2,7,68,3
21,193,8,0,2,60,16,1777,-32.678914,152.178451,37,0,1.5,6,38,3
21,193,9,0,2,0,23,1778,-32.680414,152.18224,27,0,1,9,37,3
21,193,10,0,2,0,35,1779,-32.680383,152.182139,12,0,1.2,7,38,3
21,193,11,0,2,2,29,1780,-32.680357,152.182215,6,0,1,8,38,3
21,193,12,0,2,0,35,1781,-32.680427,152.182215,7,0,1.1,7,38,3
21,193,13,0,2,17,29,1782,-32.680395,152.182164,0,0,0.9,9,38,3
21,193,14,0,2,0,32,1783,-32.680332,152.182266,39,0,1,8,39,3
21,193,15,0,2,4,33,1784,-32.680453,152.182215,15,0,0.7,10,38,3
21,193,16,0,2,0,29,1785,-32.680497,152.182215,0,0,1.1,7,40,3
21,193,17,0,2,73,20,1786,-32.675303,152.174662,7,0,1,9,38,3
21,193,18,0,2,79,19,1787,-32.679562,152.181935,9,0.3,1.1,8,38,3
21,193,19,0,1,0,25,1788,0,0,0,0,0,0,120,0
21,193,20,0,1,0,27,1789,0,0,0,0,0,0,120,0
21,193,21,0,1,0,26,1790,0,0,0,0,0,0,120,0
21,193,22,0,1,0,25,1791,0,0,0,0,0,0,120,0
21,193,23,0,2,2,26,1792,-32.680713,152.182342,124,0,1.2,6,118,2
21,194,0,0,1,2,24,1793,0,0,0,0,0,0,120,0
21,194,1,0,2,0,22,1794,-32.680465,152.182215,6,0,0.9,9,63,3
21,194,2,0,2,0,25,1795,-32.680402,152.182164,37,0,0.9,9,38,3
21,194,3,0,2,1,21,1796,-32.680389,152.182291,44,0,0.9,9,38,3
21,194,4,0,1,0,20,1797,0,0,0,0,0,0,120,0
21,194,5,0,2,0,21,1798,-32.68091,152.181961,12,0.5,1.2,7,43,3
21,194,6,0,2,19,21,1799,-32.679111,152.182266,32,0,0.9,9,38,3
21,194,7,0,2,64,14,1800,-32.671126,152.171356,14,0,0.9,10,38,3
21,194,8,0,2,78,15,1801,-32.68044,152.18224,14,0.1,0.8,11,38,3
21,194,9,0,2,2,24,1802,-32.680065,152.182266,10,0,0.9,10,38,3
21,194,10,0,2,48,23,1803,-32.680077,152.182622,7,0,0.8,11,39,3
21,194,11,0,2,0,25,1804,-32.6803,152.18224,4,0,0.9,9,39,3
21,194,12,0,2,0,30,1805,-32.680332,152.18224,4,0,0.8,10,38,3
21,194,13,0,2,0,31,1806,-32.680287,152.182164,0,0,1.2,9,38,3
21,194,14,0,2,0,31,1807,-32.680306,152.182215,0,0,1,8,38,3
21,194,15,0,2,8,29,1808,-32.680599,152.182393,14,0,0.7,12,38,3
21,194,16,0,2,63,24,1809,-32.670242,152.177841,0,0.2,0.9,9,38,3
21,194,17,0,2,65,22,1810,-32.675907,152.182596,8,0,0.8,10,38,3
21,194,18,0,2,28,22,1811,-32.680503,152.182164,13,0,0.9,9,37,3
21,194,19,0,2,59,20,1812,-32.671482,152.173848,0,0.3,0.8,9,39,3
21,194,20,0,2,1,23,1813,-32.680478,152.182139,76,0,0.9,8,63,3
21,194,21,0,2,0,27,1814,-32.680357,152.18224,58,0,0.9,8,38,3
21,194,22,0,2,0,23,1815,-32.680624,152.182088,33,0,1.2,6,38,3
21,194,23,0,2,0,25,1816,-32.680363,152.182189,0,0,1.7,6,40,3
21,195,0,0,2,0,26,1817,-32.680313,152.182469,0,0,1.1,7,38,3
21,195,1,0,2,6,27,1818,-32.679887,152.182444,6,0,0.9,8,39,3
21,195,2,0,2,71,16,1819,-32.677731,152.170822,0,0.4,1.2,8,37,3
21,195,3,0,2,67,15,1820,-32.68044,152.18224,17,0,0.7,11,70,3
21,195,4,0,2,0,26,1821,-32.680465,152.18224,0,0,1.2,7,40,2
21,195,5,0,2,0,28,1822,-32.680529,152.182215,1,0,1.1,6,38,3
21,195,6,0,2,71,15,1823,-32.680459,152.182825,66,0,0.8,8,38,3
21,195,7,0,2,0,23,1824,-32.680414,152.18224,9,0,1.4,8,37,3
21,195,8,0,2,54,17,1825,-32.680255,152.179087,8,0.2,0.8,11,38,3
21,195,9,0,2,43,20,1826,-32.678284,152.179214,7,0.4,1,10,38,3
21,195,10,0,2,0,23,1827,-32.680421,152.182011,33,0,1,9,38,3
21,195,11,0,2,79,19,1828,-32.672289,152.174942,6,0.5,0.8,10,38,3
21,195,12,0,2,83,18,1829,-32.679645,152.183156,9,0,0.8,10,39,3
21,195,13,0,2,18,21,1830,-32.680427,152.18224,8,0,1,8,38,3
21,195,14,0,2,2,25,1831,-32.680567,152.18224,13,0,0.8,10,38,3
21,195,15,0,2,0,27,1832,-32.680605,152.182189,11,0,1.1,9,38,3
21,195,16,0,2,7,25,1833,-32.680554,152.18224,0,0,1.2,7,57,3
21,195,17,0,2,0,27,1834,-32.680605,152.182317,35,0,1.2,7,38,3
21,195,18,0,2,1,27,1835,-32.680268,152.182291,36,0,0.9,9,75,3
21,195,19,0,2,2,28,1836,-32.680459,152.182113,0,0,0.9,8,40,3
21,195,20,0,2,0,25,1837,-32.680484,152.182164,7,0,1.1,7,70,3
21,195,21,0,2,0,28,1838,-32.680548,152.182164,8,0,0.9,8,37,3
21,195,22,0,2,0,28,1839,-32.680128,152.182342,0,0,1.6,5,40,3
21,195,23,0,2,2,29,1840,-32.680427,152.182495,84,0.5,1.7,5,50,3
21,196,0,0,2,0,28,1841,-32.680402,152.182469,45,0,1,8,38,3
21,196,1,0,2,0,29,1842,-32.680542,152.182189,9,0,1.2,7,41,3
21,196,2,0,2,0,31,1843,-32.680726,152.182164,0,0,1.3,6,70,3
21,196,3,0,1,0,30,1844,0,0,0,0,0,0,120,0
21,196,4,0,2,1,29,1845,-32.680491,152.182113,43,0,1.1,7,38,3
21,196,5,0,2,0,27,1846,-32.68058,152.182189,14,0,0.9,8,40,3
21,196,6,0,2,34,23,1847,-32.680542,152.182037,30,0,0.9,9,37,3
21,196,7,0,2,19,23,1848,-32.679175,152.181884,13,0,0.9,10,39,3
21,196,8,0,2,47,20,1849,-32.679868,152.183029,0,0,1.4,8,52,3
21,196,9,0,2,44,23,1850,-32.678806,152.179265,21,0.2,0.9,10,70,3
21,196,10,0,2,0,25,1851,-32.680408,152.182215,9,0,0.9,10,40,3
21,196,11,0,2,47,22,1852,-32.667902,152.174891,0,0,0.9,9,38,3
21,196,12,0,1,7,25,1853,0,0,0,0,0,0,120,0
21,196,13,0,2,14,28,1854,-32.681508,152.182189,5,0,0.9,9,38,3
21,196,14,0,2,31,24,1855,-32.674877,152.174891,18,0,0.8,10,38,3
21,196,15,0,2,0,28,1856,-32.68037,152.182113,1,0,0.7,11,38,3
21,196,16,0,2,0,27,1857,-32.680332,152.182291,7,0,1.3,6,41,3
21,196,17,0,2,68,23,1858,-32.671939,152.177129,3,0.1,0.8,10,39,3
21,196,18,0,2,70,21,1859,-32.680503,152.182164,5,0,0.9,9,39,3
21,196,19,0,2,0,26,1860,-32.68044,152.182215,20,0,0.9,8,38,3
21,196,20,0,2,0,25,1861,-32.680529,152.182215,7,0,1.1,7,37,3
21,196,21,0,2,0,25,1862,-32.680491,152.182291,19,0,0.8,9,38,3
21,196,22,0,2,0,27,1863,-32.680497,152.182291,0,0,1.1,7,38,3
21,196,23,0,2,0,29,1864,-32.680535,152.182215,2,0,1,8,38,3
21,197,0,0,2,0,30,1865,-32.680643,152.182139,0,0,0.9,8,45,3
21,197,1,0,2,0,28,1866,-32.680535,152.182215,16,0,0.9,8,52,3
21,197,2,0,2,0,29,1867,-32.680465,152.18224,11,0,1.9,6,39,3
21,197,3,0,2,2,26,1868,-32.680268,152.182342,81,0,1,8,39,3
21,197,4,0,2,0,29,1869,-32.680433,152.182139,0,0,1.2,7,38,3
21,197,5,0,2,0,30,1870,-32.680592,152.18224,0,0,1.3,6,58,3
21,197,6,0,2,1,25,1871,-32.680421,152.182215,13,0,0.8,10,38,3
21,197,7,0,2,61,19,1872,-32.678354,152.179367,25,0.2,0.9,10,38,3
21,197,8,0,2,53,20,1873,-32.676244,152.177993,14,0.4,0.8,12,38,3
21,197,9,0,2,45,25,1874,-32.677859,152.181121,14,0,0.9,10,38,3
21,197,10,0,1,40,24,1875,0,0,0,0,0,0,120,0
21,197,11,0,1,35,25,1876,0,0,0,0,0,0,120,0
21,197,12,0,2,0,27,1877,-32.680211,152.181884,13,0,0.9,9,38,3
21,197,13,0,2,6,26,1878,-32.680459,152.182164,1,0,1,8,38,3
21,197,14,0,2,1,26,1879,-32.680503,152.182291,25,0,0.8,10,38,3
21,197,15,0,2,1,29,1880,-32.680478,152.182291,7,0,0.7,12,37,3
21,197,16,0,1,16,25,1881,0,0,0,0,0,0,120,0
21,197,17,0,2,58,21,1882,-32.667152,152.175832,0,0.4,1.1,9,38,3
21,197,18,0,2,1,22,1883,-32.68044,152.182266,17,0,1,9,38,3
21,197,19,0,2,0,27,1884,-32.680522,152.182291,0,0,1,7,38,3
21,197,20,0,2,44,21,1885,-32.678927,152.18102,22,0,1.6,6,38,3
21,197,21,0,2,0,25,1886,-32.680357,152.182342,35,0,0.9,8,38,3
21,197,22,0,2,0,25,1887,-32.680472,152.182266,10,0,1,8,38,3
21,197,23,0,2,0,25,1888,-32.680357,152.182291,11,0,1,8,38,3
21,198,0,0,2,28,22,1889,-32.680599,152.18224,23,0,0.8,9,37,3
21,198,1,0,2,39,24,1890,-32.679156,152.179773,24,0,0.8,10,38,3
21,198,2,0,2,1,23,1891,-32.680548,152.182088,54,0,1.1,7,57,3
21,198,3,0,2,0,28,1892,-32.680446,152.18224,11,0,0.8,9,40,3
21,198,4,0,2,0,27,1893,-32.680484,152.182291,9,0,1.1,8,38,3
21,198,5,0,2,0,25,1894,-32.680516,152.182266,0,0,0.8,10,37,3
21,198,6,0,2,40,20,1895,-32.680453,152.182189,14,0,0.8,10,38,3
21,198,7,0,2,75,20,1896,-32.669059,152.180765,72,0.3,0.8,11,39,3
21,198,8,0,2,15,20,1897,-32.678914,152.180969,21,0,1,10,38,3
21,198,9,0,2,21,23,1898,-32.677922,152.180511,22,0.1,1,9,38,3
21,198,10,0,1,53,23,1899,0,0,0,0,0,0,120,0
21,198,11,0,2,0,28,1900,-32.680453,152.182367,113,0,1.3,5,115,3
21,198,12,0,2,0,31,1901,-32.6807,152.182444,16,0,1.2,6,41,3
21,198,13,0,2,0,31,1902,-32.680414,152.18224,5,0,1.3,6,40,3
21,198,14,0,2,1,30,1903,-32.680478,152.182037,0,0,1.5,5,39,3
21,198,15,0,2,22,25,1904,-32.679925,152.179697,5,0,1.6,4,38,3
21,198,16,0,2,13,23,1905,-32.679289,152.181554,0,0.3,1.7,5,58,3
21,198,17,0,1,29,21,1906,0,0,0,0,0,0,120,0
21,198,18,0,1,0,27,1907,0,0,0,0,0,0,120,0
21,198,19,0,1,1,31,1908,0,0,0,0,0,0,120,0
21,198,20,0,1,3,29,1909,0,0,0,0,0,0,120,0
21,198,21,0,1,0,25,1910,0,0,0,0,0,0,120,0
21,198,22,0,1,0,28,1911,0,0,0,0,0,0,120,0
21,198,23,0,2,53,24,1912,-32.679009,152.180969,1,0,1.7,5,90,3
21,199,0,0,2,0,24,1913,-32.680542,152.182266,6,0,1.5,5,38,3
21,199,1,0,2,86,18,1914,-32.667533,152.174916,7,0.6,1.2,5,38,3
21,199,2,0,2,4,19,1915,-32.680605,152.182393,0,0,1.8,4,39,3
21,199,3,0,2,1,25,1916,-32.680542,152.18224,21,0,1.4,5,41,3
21,199,4,0,2,0,27,1917,-32.680363,152.182317,21,0,1.2,7,39,3
21,199,5,0,2,77,19,1918,-32.692024,152.187657,0,0.5,1.4,9,38,3
21,199,6,0,2,79,18,1919,-32.678227,152.180918,19,0.3,0.9,9,38,3
21,199,7,0,2,43,20,1920,-32.678596,152.178782,8,0,1.2,8,38,3
21,199,8,0,2,22,18,1921,-32.67885,152.181121,38,0,1.1,7,38,3
21,199,9,0,2,0,21,1922,-32.680421,152.182291,38,0,1.4,7,37,3
21,199,10,0,2,36,22,1923,-32.679098,152.179392,0,0,1.3,8,64,3
21,199,11,0,2,68,23,1924,-32.677731,152.180638,11,0,0.9,10,38,3
21,199,12,0,2,0,25,1925,-32.680408,152.182215,0,0,1.4,7,38,3
21,199,13,0,2,0,25,1926,-32.680453,152.182266,20,0,0.9,9,38,3
21,199,14,0,2,36,27,1927,-32.678469,152.18018,0,0,0.8,10,38,3
21,199,15,0,2,1,25,1928,-32.678393,152.179341,5,0,0.7,11,37,3
21,199,16,0,2,5,26,1929,-32.680472,152.182266,3,0,1.4,7,38,3
21,199,17,0,2,0,30,1930,-32.680548,152.182215,15,0,0.9,8,38,3
21,199,18,0,2,28,21,1931,-32.679581,152.181884,8,0,1,7,37,3
21,199,19,0,2,53,20,1932,-32.680262,152.182215,0,0.1,1.5,5,39,3
21,199,20,0,2,1,25,1933,-32.680433,152.18224,0,0,1,6,38,3
21,199,21,0,2,0,26,1934,-32.680605,152.182291,13,0,0.9,7,38,3
21,199,22,0,2,0,30,1935,-32.680453,152.182367,0,0,1.5,7,38,3
21,199,23,0,2,0,25,1936,-32.680484,152.182317,4,0,1,8,38,3
21,200,0,0,2,0,25,1937,-32.680503,152.182164,13,0,0.8,9,37,3
21,200,1,0,2,18,23,1938,-32.680707,152.183181,15,0.1,0.9,9,38,3
21,200,2,0,2,0,25,1939,-32.680478,152.18224,22,0,0.9,9,40,3
21,200,3,0,2,1,27,1940,-32.680389,152.18224,19,0,0.8,9,38,3
21,200,4,0,2,0,25,1941,-32.680599,152.18224,6,0,1.1,8,38,3
21,200,5,0,2,0,25,1942,-32.680281,152.182418,26,0,0.8,9,38,3
21,200,6,0,2,0,27,1943,-32.680408,152.182266,8,0,1,8,38,3
21,200,7,0,2,1,20,1944,-32.68044,152.182367,28,0,1.1,9,38,3
21,200,8,0,2,0,23,1945,-32.680516,152.182215,17,0,1,9,38,3
21,200,9,0,2,58,20,1946,-32.679403,152.182698,11,0.2,1.1,8,39,3
21,200,10,0,1,0,25,1947,0,0,0,0,0,0,120,0
21,200,11,0,2,41,24,1948,-32.680503,152.182317,9,0,0.9,9,38,3
21,200,12,0,2,0,27,1949,-32.680491,152.18224,19,0,1,9,38,3
21,200,13,0,2,2,29,1950,-32.680395,152.181961,0,0,1.5,6,39,3
21,200,14,0,2,77,24,1951,-32.668462,152.174789,61,0,0.7,12,37,3
21,200,15,0,1,10,24,1952,0,0,0,0,0,0,120,0
21,200,16,0,1,0,30,1953,0,0,0,0,0,0,120,0
21,200,17,0,1,0,31,1954,0,0,0,0,0,0,120,0
21,200,18,0,2,68,19,1955,-32.668786,152.179494,24,0.6,1.1,7,75,3
21,200,19,0,2,46,17,1956,-32.680433,152.182139,13,0,0.9,8,38,3
21,200,20,0,1,8,26,1957,0,0,0,0,0,0,120,0
21,200,21,0,1,0,28,1958,0,0,0,0,0,0,120,0
21,200,22,0,1,2,29,1959,0,0,0,0,0,0,120,0
21,200,23,0,1,2,29,1960,0,0,0,0,0,0,120,0
21,201,0,0,1,0,28,1961,0,0,0,0,0,0,120,0
21,201,1,0,1,0,31,1962,0,0,0,0,0,0,120,0
21,201,2,0,1,0,31,1963,0,0,0,0,0,0,120,0
21,201,3,0,1,0,28,1964,0,0,0,0,0,0,120,0
21,201,4,0,1,0,26,1965,0,0,0,0,0,0,120,0
21,201,5,0,1,0,36,1966,0,0,0,0,0,0,120,0
21,201,6,0,2,51,16,1967,-32.668958,152.174382,62,0.5,0.9,9,38,3
21,201,7,0,2,0,24,1968,-32.680631,152.182418,44,0,1.1,8,38,3
21,201,8,0,2,72,18,1969,-32.680599,152.159072,9,0.3,0.9,10,100,3
21,201,9,0,1,13,21,1970,0,0,0,0,0,0,120,0
21,201,10,0,2,66,23,1971,-32.67419,152.176722,10,0,0.9,10,57,3
21,201,11,0,2,72,21,1972,-32.675977,152.179087,7,0.4,1,9,39,3
21,201,12,0,2,0,28,1973,-32.680643,152.182342,19,0,0.7,11,40,3
21,201,13,0,2,0,28,1974,-32.680542,152.182418,0,0,0.9,9,38,2
21,201,14,0,2,2,30,1975,-32.680694,152.182495,0,0,0.8,10,69,3
21,201,15,0,2,65,21,1976,-32.680497,152.182164,0,0.3,1,10,38,3
21,201,16,0,2,9,25,1977,-32.679175,152.18107,0,0.3,1.4,7,38,3
21,201,17,0,2,0,24,1978,-32.680624,152.18224,11,0,0.9,8,37,3
21,201,18,0,1,0,28,1979,0,0,0,0,0,0,120,0
21,201,19,0,1,0,27,1980,0,0,0,0,0,0,120,0
21,201,20,0,1,0,30,1981,0,0,0,0,0,0,120,0
21,201,21,0,1,0,33,1982,0,0,0,0,0,0,120,0
21,201,22,0,1,0,32,1983,0,0,0,0,0,0,120,0
21,201,23,0,1,0,31,1984,0,0,0,0,0,0,120,0
21,202,0,0,1,0,32,1985,0,0,0,0,0,0,120,0
21,202,1,0,1,0,32,1986,0,0,0,0,0,0,120,0
21,202,2,0,2,2,28,1987,-32.680402,152.182266,0,0,0.7,12,38,3
21,202,3,0,2,66,17,1988,-32.667743,152.174891,0,0,0.8,10,38,3
21,202,4,0,2,0,20,1989,-32.680516,152.182317,5,0,1.1,8,38,3
21,202,5,0,2,0,24,1990,-32.680497,152.182266,8,0,0.8,10,38,3
21,202,6,0,2,0,26,1991,-32.680586,152.18224,8,0,1,8,38,3
21,202,7,0,2,1,25,1992,-32.680522,152.182317,29,0,1.1,9,38,3
21,202,8,0,2,64,20,1993,-32.680561,152.182291,10,0,0.9,10,38,3
21,202,9,0,2,13,25,1994,-32.679372,152.18163,11,0.2,0.9,10,39,3
21,202,10,0,2,80,19,1995,-32.676409,152.17896,0,0.5,1.1,8,39,3
21,202,11,0,2,64,20,1996,-32.677687,152.172449,4,0,0.7,12,38,3
21,202,12,0,2,51,21,1997,-32.675595,152.181681,16,0.5,0.8,10,38,3
21,202,13,0,2,80,20,1998,-32.679397,152.183944,0,0.4,0.9,9,38,3
